PIA1.93
09 Mar 2020	17:44
PIEZO TYPE	PI 15 um
COMMENTS	
SCAN TYPE	Z scan at fixed X	X scan at fixed Z	Z scan at fixed X	Z scan at fixed X	Z scan at fixed X	X scan at fixed Z	Z scan at fixed X
VERTICAL WAVEFORM	custom
LATERAL WAVEFORM	custom
SCAN STEPS	Down	Front	Down	Pause	Up	Back	Down
SCAN SPEED [nm/sec]	125000	125000	125000	0	125000	250000	250000
PAUSE [sec]	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000
CHANNELS	vertical deflection, lateral deflection
NUMBER OF FORCE CURVES	1
POINTS PER CURVE	3584
SCAN RATE [Hz]	0.833328	1.249988	12.498750	1.000000	0.480769	2.499975	2.500000
TRIGGER TYPE	no trigger
CANTILEVER NAME	
CANTILEVER TYPE	0
RESONANT FREQUENCY	0.000000
VERTICAL SPRING CONSTANT [N/m]	0.000000
VERTICAL CALIBRATION COEFFICIENT [µN/V]	1.000000
OPTIC SENSOR FORCE-VOLTAGE RELATION [µN]	0+(-3.464847548173025E+3*x^0)+(4.166399346689978E+3*x^1)+(-4.272509255274562E+3*x^2)+(3.126702697620634E+3*x^3)+(-1.353651158969758E+3*x^4)+(3.443961871035622E+2*x^5)+(-4.749887193466130E+1*x^6)+(2.766192854606011E+0*x^7)
FRAME RATE [Hz]	29.999985
NUMBER OF FRAMES	36	23	2	29	62	12	12
PIEZO Z [nm]	PIEZO X [nm]	Time [s]	VERTICAL DEF	LATERAL DEF	AUX DEF
43652.72265625	200005.48437500	5.94223976	2.81051636	-0.07968903	0.00000000
43848.03906250	200005.48437500	5.94302177	2.75943756	-0.08243561	0.00000000
44043.35156250	200005.48437500	5.94380331	2.71041870	-0.07953644	0.00000000
44238.66015625	200005.48437500	5.94458532	2.66437531	-0.07701874	0.00000000
44433.97265625	200005.48437500	5.94536686	2.62130737	-0.07122040	0.00000000
44629.29296875	200005.48437500	5.94614887	2.58148193	-0.06793976	0.00000000
44824.59765625	200005.48437500	5.94693041	2.54634857	-0.07961273	0.00000000
45019.91406250	200005.48437500	5.94771242	2.51594543	-0.07846832	0.00000000
45215.22656250	200005.48437500	5.94849396	2.49153137	-0.07568359	0.00000000
45410.53906250	200005.48437500	5.94927597	2.47142792	-0.07324219	0.00000000
45605.84765625	200005.48437500	5.95005751	2.45742798	-0.08056641	0.00000000
45801.16406250	200005.48437500	5.95083952	2.44884491	-0.08834839	0.00000000
45996.47265625	200005.48437500	5.95162106	2.44758606	-0.07583618	0.00000000
46191.78906250	200005.48437500	5.95240307	2.45349884	-0.07213593	0.00000000
46387.10156250	200005.48437500	5.95318460	2.46345520	-0.07595062	0.00000000
46582.41406250	200005.48437500	5.95396662	2.47882843	-0.07778168	0.00000000
46777.72265625	200005.48437500	5.95474863	2.50034332	-0.08087158	0.00000000
46973.03906250	200005.48437500	5.95553017	2.52696991	-0.07942200	0.00000000
47168.35156250	200005.48437500	5.95631218	2.55897522	-0.07957458	0.00000000
47363.66015625	200005.48437500	5.95709372	2.59437561	-0.07305145	0.00000000
47558.97265625	200005.48437500	5.95787573	2.63458252	-0.07587433	0.00000000
47754.29296875	200005.48437500	5.95865726	2.67829895	-0.07873535	0.00000000
47949.59765625	200005.48437500	5.95943928	2.72583008	-0.08121490	0.00000000
48144.91406250	200005.48437500	5.96022081	2.77442932	-0.09101868	0.00000000
48340.22656250	200005.48437500	5.96100283	2.82585144	-0.09910583	0.00000000
48535.53906250	200005.48437500	5.96178436	2.87811279	-0.07534027	0.00000000
48730.84765625	200005.48437500	5.96256638	2.93064117	-0.07736206	0.00000000
48926.16406250	200005.48437500	5.96334791	2.98297882	-0.07816315	0.00000000
49121.47265625	200005.48437500	5.96412992	3.03379059	-0.07946014	0.00000000
49316.78906250	200005.48437500	5.96491146	3.08521271	-0.07469177	0.00000000
49512.10156250	200005.48437500	5.96569347	3.13346863	-0.06958008	0.00000000
49707.41406250	200005.48437500	5.96647549	3.18027496	-0.06961823	0.00000000
49902.72265625	200005.48437500	5.96725702	3.22418213	-0.07339478	0.00000000
50098.03906250	200005.48437500	5.96803904	3.26633453	-0.07106781	0.00000000
50293.35156250	200005.48437500	5.96882057	3.30444336	-0.06889343	0.00000000
50488.66406250	200005.48437500	5.96960258	3.34125519	-0.06935120	0.00000000
50683.97656250	200005.48437500	5.97038412	3.37162018	-0.08659363	0.00000000
50879.29296875	200005.48437500	5.97116613	3.39950562	-0.08525848	0.00000000
51074.60156250	200005.48437500	5.97194767	3.42533112	-0.06916046	0.00000000
51269.91406250	200005.48437500	5.97272968	3.44394684	-0.06534576	0.00000000
51465.22656250	200005.48437500	5.97351122	3.46191406	-0.06931305	0.00000000
51660.53906250	200005.48437500	5.97429323	3.47328186	-0.07186890	0.00000000
51855.85156250	200005.48437500	5.97507477	3.48052979	-0.07568359	0.00000000
52051.16406250	200005.48437500	5.97585678	3.48407745	-0.07930756	0.00000000
52246.46875000	200005.48437500	5.97663832	3.48312378	-0.07320404	0.00000000
52441.78906250	200005.48437500	5.97742033	3.47820282	-0.07118225	0.00000000
52637.10156250	200005.48437500	5.97820234	3.46920013	-0.07095337	0.00000000
52832.41406250	200005.48437500	5.97898388	3.45600128	-0.07331848	0.00000000
53027.72656250	200005.48437500	5.97976589	3.43898773	-0.07682800	0.00000000
53223.03906250	200005.48437500	5.98054743	3.41697693	-0.09143829	0.00000000
53418.35156250	200005.48437500	5.98132944	3.39138031	-0.09426117	0.00000000
53613.66406250	200005.48437500	5.98211098	3.36231232	-0.07614136	0.00000000
53808.97656250	200005.48437500	5.98289299	3.32908630	-0.07671356	0.00000000
54004.29296875	200005.48437500	5.98367453	3.29334259	-0.07484436	0.00000000
54199.60156250	200005.48437500	5.98445654	3.25153351	-0.07335663	0.00000000
54394.91406250	200005.48437500	5.98523808	3.20804596	-0.06862640	0.00000000
54590.22656250	200005.48437500	5.98602009	3.16242218	-0.06809235	0.00000000
54785.53906250	200005.48437500	5.98680162	3.11336517	-0.07640839	0.00000000
54980.85156250	200005.48437500	5.98758364	3.06365967	-0.07514954	0.00000000
55176.16406250	200005.48437500	5.98836517	3.01242828	-0.07244110	0.00000000
55371.46875000	200005.48437500	5.98914719	2.96112061	-0.06931305	0.00000000
55566.78906250	200005.48437500	5.98992920	2.90824890	-0.07507324	0.00000000
55762.10156250	200005.48437500	5.99071074	2.85678864	-0.09410858	0.00000000
55957.41406250	200005.48437500	5.99149275	2.80387878	-0.08029938	0.00000000
56152.72656250	200005.48437500	5.99227428	2.75730133	-0.07331848	0.00000000
56348.03906250	200005.48437500	5.99305630	2.70862579	-0.07270813	0.00000000
56543.35156250	200005.48437500	5.99383783	2.66433716	-0.07904053	0.00000000
56738.66406250	200005.48437500	5.99461985	2.62306213	-0.07537842	0.00000000
56933.97656250	200005.48437500	5.99540138	2.58567810	-0.07942200	0.00000000
57129.29296875	200005.48437500	5.99618340	2.55146027	-0.08319855	0.00000000
57324.60156250	200005.48437500	5.99696493	2.52223969	-0.07514954	0.00000000
57519.91406250	200005.48437500	5.99774694	2.49843597	-0.07781982	0.00000000
57715.22656250	200005.48437500	5.99852848	2.48001099	-0.07892609	0.00000000
57910.53906250	200005.48437500	5.99931049	2.46696472	-0.08014679	0.00000000
58105.85156250	200005.48437500	6.00009251	2.46047974	-0.08716583	0.00000000
58301.16406250	200005.48437500	6.00087404	2.45861053	-0.09101868	0.00000000
58496.46875000	200005.48437500	6.00165606	2.46273041	-0.08201599	0.00000000
58691.78906250	200005.48437500	6.00243759	2.47283936	-0.08102417	0.00000000
58887.10156250	200005.48437500	6.00321960	2.48817444	-0.08316040	0.00000000
59082.41406250	200005.48437500	6.00400114	2.50919342	-0.07892609	0.00000000
59277.72656250	200005.48437500	6.00478315	2.53505707	-0.07652283	0.00000000
59473.03906250	200005.48437500	6.00556469	2.56576538	-0.07015228	0.00000000
59668.35156250	200005.48437500	6.00634670	2.60070801	-0.06958008	0.00000000
59863.66406250	200005.48437500	6.00712824	2.64049530	-0.07736206	0.00000000
60058.97656250	200005.48437500	6.00791025	2.68344879	-0.07663727	0.00000000
60254.29296875	200005.48437500	6.00869179	2.72975922	-0.07411957	0.00000000
60449.60156250	200005.48437500	6.00947380	2.78091431	-0.07194519	0.00000000
60644.91406250	200005.48437500	6.01025534	2.82928467	-0.08552551	0.00000000
60840.22656250	200005.48437500	6.01103735	2.87975311	-0.08903503	0.00000000
61035.53906250	200005.48437500	6.01181936	2.93231964	-0.07259369	0.00000000
61230.85156250	200005.48437500	6.01260090	2.98671722	-0.06881714	0.00000000
61426.16406250	200005.48437500	6.01338291	3.03974152	-0.07404327	0.00000000
61621.46875000	200005.48437500	6.01416445	3.08818817	-0.07423401	0.00000000
61816.78906250	200005.48437500	6.01494646	3.13629150	-0.07900238	0.00000000
62012.10156250	200005.48437500	6.01572800	3.18317413	-0.07907867	0.00000000
62207.41406250	200005.48437500	6.01651001	3.22742462	-0.07587433	0.00000000
62402.72656250	200005.48437500	6.01729155	3.26820374	-0.07083893	0.00000000
62598.03906250	200005.48437500	6.01807356	3.30631256	-0.07259369	0.00000000
62793.35156250	200005.48437500	6.01885509	3.34117889	-0.07514954	0.00000000
62988.66406250	200005.48437500	6.01963711	3.37314606	-0.07812500	0.00000000
63183.97656250	200005.48437500	6.02041864	3.40038300	-0.09826660	0.00000000
63379.29296875	200005.48437500	6.02120066	3.42391968	-0.08647919	0.00000000
63574.60156250	200005.48437500	6.02198219	3.44306946	-0.07270813	0.00000000
63769.91406250	200005.48437500	6.02276421	3.45851898	-0.07503510	0.00000000
63965.22656250	200005.48437500	6.02354622	3.46916199	-0.07701874	0.00000000
64160.53906250	200005.48437500	6.02432775	3.47637177	-0.07408142	0.00000000
64355.85156250	200005.48437500	6.02510977	3.47831726	-0.06996155	0.00000000
64551.16406250	200005.48437500	6.02589130	3.47663879	-0.06767273	0.00000000
64746.46875000	200005.48437500	6.02667332	3.47064972	-0.07057190	0.00000000
64941.78906250	200005.48437500	6.02745485	3.46130371	-0.07293701	0.00000000
65137.10156250	200005.48437500	6.02823687	3.44760895	-0.06931305	0.00000000
65332.41406250	200005.48437500	6.02901840	3.43051910	-0.06778717	0.00000000
65527.72656250	200005.48437500	6.02980042	3.40995789	-0.06992340	0.00000000
65723.03906250	200005.48437500	6.03058195	3.38302612	-0.08796692	0.00000000
65918.35156250	200005.48437500	6.03136396	3.35693359	-0.08449554	0.00000000
66113.66406250	200005.48437500	6.03214550	3.32248688	-0.06992340	0.00000000
66308.97656250	200005.48437500	6.03292751	3.28422546	-0.06877899	0.00000000
66504.29687500	200005.48437500	6.03370905	3.24714661	-0.07152557	0.00000000
66699.60156250	200005.48437500	6.03449106	3.20434570	-0.07293701	0.00000000
66894.91406250	200005.48437500	6.03527308	3.15776825	-0.08026123	0.00000000
67090.22656250	200005.48437500	6.03605461	3.11065674	-0.08171082	0.00000000
67285.53906250	200005.48437500	6.03683662	3.06167603	-0.07507324	0.00000000
67480.85156250	200005.48437500	6.03761816	3.01090240	-0.07518768	0.00000000
67676.16406250	200005.48437500	6.03840017	2.96016693	-0.07484436	0.00000000
67871.46875000	200005.48437500	6.03918171	2.90851593	-0.07690430	0.00000000
68066.78906250	200005.48437500	6.03996372	2.85694122	-0.08171082	0.00000000
68262.10156250	200005.48437500	6.04074526	2.80666351	-0.09361267	0.00000000
68457.41406250	200005.48437500	6.04152727	2.75688171	-0.08289337	0.00000000
68652.72656250	200005.48437500	6.04230881	2.71057129	-0.07926941	0.00000000
68848.03906250	200005.48437500	6.04309082	2.66578674	-0.08216858	0.00000000
69043.35156250	200005.48437500	6.04387236	2.62416840	-0.07774353	0.00000000
69238.66406250	200005.48437500	6.04465437	2.58754730	-0.07774353	0.00000000
69433.97656250	200005.48437500	6.04543638	2.55287170	-0.07026672	0.00000000
69629.29687500	200005.48437500	6.04621792	2.52483368	-0.06866455	0.00000000
69824.60156250	200005.48437500	6.04699993	2.50053406	-0.07942200	0.00000000
70019.91406250	200005.48437500	6.04778147	2.48245239	-0.07873535	0.00000000
70215.22656250	200005.48437500	6.04856348	2.47104645	-0.07488251	0.00000000
70410.53906250	200005.48437500	6.04934502	2.46387482	-0.07236481	0.00000000
70605.85156250	200005.48437500	6.05012703	2.46364594	-0.08232117	0.00000000
70801.16406250	200005.48437500	6.05090857	2.46616364	-0.08640289	0.00000000
70996.46875000	200005.48437500	6.05169058	2.47993469	-0.07781982	0.00000000
71191.78906250	200005.48437500	6.05247211	2.49618530	-0.07408142	0.00000000
71387.10156250	200005.48437500	6.05325413	2.51834869	-0.07705688	0.00000000
71582.41406250	200005.48437500	6.05403566	2.54501343	-0.07724762	0.00000000
71777.72656250	200005.48437500	6.05481768	2.57656097	-0.08045197	0.00000000
71973.03906250	200005.48437500	6.05559921	2.61154175	-0.08049011	0.00000000
72168.35156250	200005.48437500	6.05638123	2.65102386	-0.08041382	0.00000000
72363.66406250	200005.48437500	6.05716324	2.69382477	-0.07427216	0.00000000
72558.97656250	200005.48437500	6.05794477	2.74070740	-0.07656097	0.00000000
72754.29687500	200005.48437500	6.05872679	2.78800964	-0.07778168	0.00000000
72949.60156250	200005.48437500	6.05950832	2.83790588	-0.07965088	0.00000000
73144.91406250	200005.48437500	6.06029034	2.88875580	-0.08628845	0.00000000
73340.22656250	200005.48437500	6.06107187	2.94013977	-0.08666992	0.00000000
73535.53906250	200005.48437500	6.06185389	2.99148560	-0.07499695	0.00000000
73730.85156250	200005.48437500	6.06263542	3.04168701	-0.07717133	0.00000000
73926.16406250	200005.48437500	6.06341743	3.09082031	-0.07949829	0.00000000
74121.46875000	200005.48437500	6.06419897	3.13838959	-0.07530212	0.00000000
74316.78906250	200005.48437500	6.06498098	3.18336487	-0.07476807	0.00000000
74512.10156250	200005.48437500	6.06576252	3.22700500	-0.06652832	0.00000000
74707.41406250	200005.48437500	6.06654453	3.26667786	-0.06877899	0.00000000
74902.72656250	200005.48437500	6.06732607	3.30383301	-0.07366180	0.00000000
75098.03906250	200005.48437500	6.06810808	3.33705902	-0.07167816	0.00000000
75293.35156250	200005.48437500	6.06889009	3.36906433	-0.06938934	0.00000000
75488.66406250	200005.48437500	6.06967163	3.39584351	-0.06950378	0.00000000
75683.97656250	200005.48437500	6.07045364	3.41911316	-0.08731842	0.00000000
75879.29687500	200005.48437500	6.07123518	3.44104767	-0.08827209	0.00000000
76074.60156250	200005.48437500	6.07201719	3.45439911	-0.06973267	0.00000000
76269.91406250	200005.48437500	6.07279873	3.46626282	-0.06713867	0.00000000
76465.22656250	200005.48437500	6.07358074	3.47084045	-0.07106781	0.00000000
76660.53906250	200005.48437500	6.07436228	3.47515106	-0.07324219	0.00000000
76855.85156250	200005.48437500	6.07514429	3.47309113	-0.07602692	0.00000000
77051.16406250	200005.48437500	6.07592583	3.46649170	-0.07991791	0.00000000
77246.46875000	200005.48437500	6.07670784	3.45741272	-0.07221222	0.00000000
77441.78906250	200005.48437500	6.07748938	3.44371796	-0.07099152	0.00000000
77637.10156250	200005.48437500	6.07827139	3.42601776	-0.07156372	0.00000000
77832.41406250	200005.48437500	6.07905293	3.40385437	-0.07389069	0.00000000
78027.72656250	200005.48437500	6.07983494	3.37863922	-0.07804871	0.00000000
78223.03906250	200005.48437500	6.08061695	3.34911346	-0.09204865	0.00000000
78418.35156250	200005.48437500	6.08139849	3.31481934	-0.08251190	0.00000000
78613.66406250	200005.48437500	6.08218050	3.27907562	-0.07453918	0.00000000
78808.97656250	200005.48437500	6.08296204	3.23932648	-0.07480621	0.00000000
79004.29687500	200005.48437500	6.08374405	3.19690704	-0.07774353	0.00000000
79199.60156250	200005.48437500	6.08452559	3.15128326	-0.07194519	0.00000000
79394.91406250	200005.48437500	6.08530760	3.10405731	-0.07228851	0.00000000
79590.22656250	200005.48437500	6.08608913	3.05412292	-0.06664276	0.00000000
79785.53906250	200005.48437500	6.08687115	3.00392151	-0.07701874	0.00000000
79980.85156250	200005.48437500	6.08765268	2.95379639	-0.07579803	0.00000000
80176.16406250	200005.48437500	6.08843470	2.90279388	-0.07244110	0.00000000
80371.46875000	200005.48437500	6.08921623	2.85285950	-0.07053375	0.00000000
80566.78906250	200005.48437500	6.08999825	2.80284882	-0.07659912	0.00000000
80762.10156250	200005.48437500	6.09077978	2.75646210	-0.09918213	0.00000000
80957.41406250	200005.48437500	6.09156179	2.70729065	-0.08235931	0.00000000
81152.72656250	200005.48437500	6.09234381	2.66628265	-0.07423401	0.00000000
81348.03906250	200005.48437500	6.09312534	2.62733459	-0.07339478	0.00000000
81543.35156250	200005.48437500	6.09390736	2.59002686	-0.07804871	0.00000000
81738.66406250	200005.48437500	6.09468889	2.55939484	-0.07656097	0.00000000
81933.97656250	200005.48437500	6.09547091	2.53196716	-0.08129120	0.00000000
82129.29687500	200005.48437500	6.09625244	2.50862122	-0.08419037	0.00000000
82324.60156250	200005.48437500	6.09703445	2.49076843	-0.07507324	0.00000000
82519.91406250	200005.48437500	6.09781599	2.47920990	-0.07732391	0.00000000
82715.22656250	200005.48437500	6.09859800	2.47344971	-0.07747650	0.00000000
82910.53906250	200005.48437500	6.09937954	2.47314453	-0.07846832	0.00000000
83105.85156250	200005.48437500	6.10016155	2.47699738	-0.08720398	0.00000000
83301.16406250	200005.48437500	6.10094309	2.48882294	-0.10498047	0.00000000
83496.46875000	200005.48437500	6.10172510	2.50465393	-0.07972717	0.00000000
83691.78906250	200005.48437500	6.10250711	2.52548218	-0.07999420	0.00000000
83887.10156250	200005.48437500	6.10328865	2.55187988	-0.08056641	0.00000000
84082.41406250	200005.48437500	6.10407066	2.58262634	-0.07865906	0.00000000
84277.72656250	200005.48437500	6.10485220	2.61825562	-0.07598877	0.00000000
84473.03906250	200005.48437500	6.10563421	2.65712738	-0.07068634	0.00000000
84668.35156250	200005.48437500	6.10641575	2.69889832	-0.07057190	0.00000000
84863.66406250	200005.48437500	6.10719776	2.74475098	-0.07762909	0.00000000
85058.97656250	200005.48437500	6.10797930	2.79262543	-0.07549286	0.00000000
85254.29687500	200005.48437500	6.10876131	2.84194946	-0.07335663	0.00000000
85449.60156250	200005.48437500	6.10954285	2.89413452	-0.07179260	0.00000000
85644.91406250	200005.48437500	6.11032486	2.94418335	-0.08316040	0.00000000
85840.22656250	200005.48437500	6.11110640	2.99613953	-0.08731842	0.00000000
86035.53906250	200005.48437500	6.11188841	3.04561615	-0.07320404	0.00000000
86230.85156250	200005.48437500	6.11266994	3.09398651	-0.07011414	0.00000000
86426.16406250	200005.48437500	6.11345196	3.14212799	-0.07457733	0.00000000
86621.46875000	200005.48437500	6.11423397	3.18752289	-0.07408142	0.00000000
86816.78906250	200005.48437500	6.11501551	3.22940826	-0.07896423	0.00000000
87012.10156250	200005.48437500	6.11579752	3.26908112	-0.07873535	0.00000000
87207.41406250	200005.48437500	6.11657906	3.30547333	-0.07537842	0.00000000
87402.72656250	200005.48437500	6.11736107	3.33885193	-0.07038116	0.00000000
87598.03906250	200005.48437500	6.11814260	3.36788177	-0.07179260	0.00000000
87793.35156250	200005.48437500	6.11892462	3.39538574	-0.07392883	0.00000000
87988.66406250	200005.48437500	6.11970615	3.41743469	-0.07537842	0.00000000
88183.97656250	200005.48437500	6.12048817	3.43566895	-0.09559631	0.00000000
88379.29687500	200005.48437500	6.12126970	3.44985962	-0.09376526	0.00000000
88574.60156250	200005.48437500	6.12205172	3.46054077	-0.07167816	0.00000000
88769.91406250	200005.48437500	6.12283325	3.46679687	-0.07411957	0.00000000
88965.22656250	200005.48437500	6.12361526	3.46946716	-0.07297516	0.00000000
89160.53906250	200005.48437500	6.12439680	3.46588135	-0.07503510	0.00000000
89355.85156250	200005.48437500	6.12517881	3.45932007	-0.06877899	0.00000000
89551.16406250	200005.48437500	6.12596083	3.44921112	-0.06710052	0.00000000
89746.46875000	200005.48437500	6.12674236	3.43536377	-0.07110596	0.00000000
89941.78906250	200005.48437500	6.12752438	3.41743469	-0.07232666	0.00000000
90137.10156250	200005.48437500	6.12830591	3.39607239	-0.06942749	0.00000000
90332.41406250	200005.48437500	6.12908792	3.37005615	-0.06828308	0.00000000
90527.72656250	200005.48437500	6.12986946	3.34217072	-0.07308960	0.00000000
90723.03906250	200005.48437500	6.13065147	3.31092834	-0.08865356	0.00000000
90918.35156250	200005.48437500	6.13143301	3.27236176	-0.08125305	0.00000000
91113.66406250	200005.48437500	6.13221502	3.23375702	-0.07125854	0.00000000
91308.97656250	200005.48437500	6.13299656	3.19114685	-0.06961823	0.00000000
91504.29687500	200005.48437500	6.13377857	3.14888000	-0.07411957	0.00000000
91699.60156250	200005.48437500	6.13456011	3.10092926	-0.07396698	0.00000000
91894.91406250	200005.48437500	6.13534212	3.05156708	-0.08022308	0.00000000
92090.22656250	200005.48437500	6.13612366	3.00243378	-0.08186340	0.00000000
92285.53906250	200005.48437500	6.13690567	2.95253754	-0.07392883	0.00000000
92480.85156250	200005.48437500	6.13768768	2.90184021	-0.07400513	0.00000000
92676.16406250	200005.48437500	6.13846922	2.85217285	-0.07469177	0.00000000
92871.46875000	200005.48437500	6.13925123	2.80311584	-0.07602692	0.00000000
93066.78906250	200005.48437500	6.14003277	2.75596619	-0.08434296	0.00000000
93262.10156250	200005.48437500	6.14081478	2.71102905	-0.10364532	0.00000000
93457.41406250	200005.48437500	6.14159632	2.66780853	-0.08232117	0.00000000
